URL,City,Cloudiness,Country,Date,Humidity,Latitude,Longtitude,Max Temperature,Wind Speed
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=tuatapere&units=imperial,tuatapere,48,NZ,09/15/2017,100,-46.13,167.68,43.97,13.24
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=paamiut&units=imperial,paamiut,92,GL,09/15/2017,92,61.99,-49.67,41.09,17.83
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=talnakh&units=imperial,talnakh,44,RU,09/15/2017,95,69.49,88.4,36.77,3.4
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=kidal&units=imperial,kidal,32,ML,09/15/2017,25,18.44,1.41,101.48,4.63
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=port townsend&units=imperial,port townsend,20,US,09/15/2017,67,48.12,-122.76,60.8,5.82
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=ushumun&units=imperial,ushumun,56,RU,09/15/2017,88,52.78,126.53,52.07,6.2
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=taoudenni&units=imperial,taoudenni,44,ML,09/15/2017,10,22.68,-3.98,108.32,6.87
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=codrington&units=imperial,codrington,100,AU,09/15/2017,100,-38.27,141.97,49.64,17.72
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=hanyang&units=imperial,hanyang,100,CN,09/15/2017,99,32.29,105.51,65.66,1.72
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=ponta do sol&units=imperial,ponta do sol,20,PT,09/15/2017,60,32.67,-17.1,75.2,19.46
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=steamboat springs&units=imperial,steamboat springs,90,US,09/15/2017,81,40.48,-106.83,62.6,6.31
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=kavaratti&units=imperial,kavaratti,88,IN,09/15/2017,100,10.57,72.64,78.44,11.79
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=lebu&units=imperial,lebu,0,CL,09/15/2017,100,-37.62,-73.65,50.72,25.32
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=nanakuli&units=imperial,nanakuli,1,US,09/15/2017,94,21.39,-158.15,80.6,6.87
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=mugur-aksy&units=imperial,mugur-aksy,0,RU,09/15/2017,78,50.35,90.5,23.72,1.72
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=dzilam gonzalez&units=imperial,dzilam gonzalez,0,MX,09/15/2017,83,21.28,-88.93,86.18,4.52
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=bandarbeyla&units=imperial,bandarbeyla,24,SO,09/15/2017,90,9.49,50.81,79.43,27.89
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=toliary&units=imperial,toliary,0,MG,09/15/2017,63,-23.35,43.67,78.89,13.02
